2512,81F09FFF,61840123803F2A0F
2558,81F09FFF,6284F162803E2A0F
2573,81F09FFE,0E36382300000000
2588,81F09FFF,6390C1E27F3C1E0F
2604,81F09FFF,618411238140260F
2619,81F09FFE,092A082300000000
2634,81F09FFF,6188E162803E2A0F
2651,81F09FFE,0A2E182300000000
2666,81F09FFF,618CE122803D2A0F
2681,81F09FFE,0D32382300000000
2697,81F09FFF,6378E122803C2A0F
2712,81F09FFE,0F36382300000000
2727,81F09FFF,638801E380422A0F
2743,81F09FFE,0E3E882300000000
2758,81F09FFF,6088F162803F2A0F
2774,81F09FFE,0A2E282300000000
2789,81F09FFF,6290E122803D2A0F
2802,81F09FFE,0A2E282300000000
2818,81F09FFF,628CE162803E2A0F
2833,81F09FFE,0A2A182300000000
2848,81F09FFF,628CE122803D2A0F
2864,81F09FFE,0A2A182300000000
2879,81F09FFF,608C11A3803E260F
2894,81F09FFF,6284F162803E220F
2910,81F09FFE,0C3A482300000000
2925,81F09FFF,628CE122803F2A0F
2940,81F09FFE,0A2A182300000000
2956,81F09FFF,618CD122803D2A0F
2971,81F09FFE,0926082300000000
2987,81F09FFF,628CC1E27F3C260F
3002,81F09FFE,0A2A182300000000
3017,81F09FFF,618821238140260F
3033,81F09FFE,092A282300000000
3046,81F09FFF,6188F162803E2A0F
3061,81F09FFE,0B2E182300000000
3077,81F09FFF,608811E38041320F
3092,81F09FFE,0B2A182300000000
3107,81F09FFF,6188F162803E2A0F
3123,81F09FFE,0F3A582300000000
3138,81F09FFF,6188E122803E2A0F
3153,81F09FFE,0A2A182300000000
3169,81F09FFF,6280E122803D2A0F
3184,81F09FFE,0A2A182300000000
3200,81F09FFF,608C1123803C260F
3215,81F09FFF,607C11A380422E0F
3230,81F09FFE,0E3A382300000000
3246,81F09FFF,6188E162803E2A0F
3261,81F09FFE,0B32482300000000
3276,81F09FFF,6188D122803D2A0F
3290,81F09FFE,0E3E682300000000
3305,81F09FFF,6288D122803D2A0F
3320,81F09FFE,0A2A182300000000
3336,81F09FFF,60881163803D260F
3351,81F09FFE,0826082300000000
3366,81F09FFF,617011A3803F360F
3382,81F09FFE,0B2E282300000000
