2597,0,
2692,0,
2705,0,
2719,0,
2734,0,
2747,0,
2761,0,
2776,0,
2789,0,
2803,0,
2818,0,
2832,0,
2845,0,
2860,0,
2874,0,
2887,0,
2902,0,
2916,0,
2929,0,
2944,0,
2958,0,
2971,0,
2985,0,
3000,0,
3013,0,
3027,0,
3042,0,
3055,0,
3069,0,
3084,0,
3097,0,
3111,0,
3126,0,
3139,0,
3153,0,
3168,0,
3181,0,
3195,0,
3210,0,
3223,0,
3237,0,
3252,0,
3265,0,
3279,0,
3294,0,
3308,0,
3321,0,
3336,0,
3350,0,
3363,0,
3378,0,
3400,0,
3414,0,
3428,0,
3442,0,
3456,0,
3470,0,
3488,0,
3503,0,
3517,0,
3530,0,
3545,0,
3559,0,
3572,0,
3587,0,
3601,0,
3614,0,
3629,0,
3643,0,
3656,0,
3671,0,
3685,0,
3698,0,
3713,0,
3727,0,
3740,0,
3755,0,
3769,0,
3782,0,
3796,0,
3811,0,
3824,0,
3838,0,
3853,0,
3866,0,
3880,0,
3895,0,
3908,0,
3922,0,
3937,0,
3950,0,
3964,0,
3979,0,
3992,0,
4006,0,
4021,0,
4034,0,
4048,0,
4063,0,
4076,0,
4090,0,
4105,0,
4118,0,
4132,0,
4147,0,
4161,0,
4174,0,
4189,0,
4203,0,
4216,0,
4231,0,
4245,0,
4258,0,
4273,0,
4291,0,
4305,0,
4319,0,
4333,0,
4347,0,
4361,0,
4375,0,
4389,0,
4403,0,
4426,0,
4441,0,
4455,0,
4468,0,
4483,0,
4497,0,
4510,0,
4525,0,
4539,0,
4552,0,
4567,0,
4581,0,
4594,0,
4609,0,
4623,0,
4636,0,
4651,0,
4665,0,
4678,0,
4692,0,
4707,0,
4720,0,
4734,0,
4749,0,
4762,0,
4776,0,
4791,0,
4804,0,
4818,0,
4833,0,
4846,0,
4873,0,
4886,0,
4900,0,
4915,0,
4928,0,
4942,0,
4957,0,
4970,0,
4984,0,
4999,0,
5013,0,
5026,0,
5041,0,
5054,0,
5068,0,
5083,0,
5097,0,
5115,0,
5129,0,
5143,0,
5157,0,
5171,0,
5185,0,
5199,0,
5213,0,
5227,0,
5241,0,
5255,0,
5269,0,
5283,0,
5297,0,
5311,0,
5325,0,
5339,0,
