2461,81F09FFF,6184E162803D520F
2508,81F09FFE,1766D82200000000
2524,81F09FFE,1F82482300000000
2538,81F09FFF,618CE122803C520F
2553,81F09FFE,1A7A482300000000
2569,81F09FFF,628CF1A2803B4E0F
2584,81F09FFE,1A72282300000000
2599,81F09FFF,628C21E380404E0F
2615,81F09FFE,1A72182300000000
2630,81F09FFF,6288F1A2803F520F
2646,81F09FFE,1A76182300000000
2660,81F09FFF,6188F1A2803E520F
2675,81F09FFE,1E7A282300000000
2691,81F09FFF,6290E162803B520F
2706,81F09FFE,1F82682300000000
2721,81F09FFF,628CE162803C520F
2737,81F09FFE,1E8A682300000000
2750,81F09FFF,638CD1E27F3A520F
2765,81F09FFE,1F8A682300000000
2780,81F09FFF,628CF162803C520F
2795,81F09FFE,1F86582300000000
2810,81F09FFF,6390D122803A520F
2826,81F09FFE,1A72082300000000
2841,81F09FFF,628821E3803F460F
2856,81F09FFE,1972082300000000
2872,81F09FFF,6188F1A2803D520F
2887,81F09FFE,196E082300000000
2902,81F09FFF,618CF162803C520F
2917,81F09FFE,1972182300000000
2932,81F09FFF,6188E162803C520F
2948,81F09FFE,1A72082300000000
2963,81F09FFF,648CE162803D4A0F
2978,81F09FFE,186E182300000000
2992,81F09FFF,63882123813E5A0F
3007,81F09FFE,1F7A282300000000
3022,81F09FFF,60843123813E4E0F
3049,81F09FFE,186EF82200000000
3064,81F09FFE,1B76282300000000
3080,81F09FFF,61880163803C4E0F
3095,81F09FFE,1C7A282300000000
3110,81F09FFF,5F8041E38141520F
3125,81F09FFE,1F86682300000000
3140,81F09FFF,60901123813E560F
3155,81F09FFE,1F82482300000000
3171,81F09FFE,25A6D82300000000
3186,81F09FFF,6390D1A2803F4A0F
3202,81F09FFE,2092882300000000
3217,81F09FFF,628CE162803C520F
3232,81F09FFE,1E82582300000000
3246,81F09FFF,6394F1A2803C4E0F
3260,81F09FFE,239A982300000000
3275,81F09FFF,6290E1E2803F520F
3291,81F09FFE,1D82382300000000
3306,81F09FFF,628411E380434A0F
3321,81F09FFE,1C7A482300000000
3337,81F09FFF,5E8041E38144520F
3352,81F09FFE,1C7A382300000000
3366,81F09FFF,6290E162803C520F
3382,81F09FFE,1A72182300000000
3397,81F09FFF,628CE122803B4E0F
3412,81F09FFE,1B76282300000000
3428,81F09FFF,6288E162803B520F
3443,81F09FFE,1D82582300000000
3459,81F09FFF,658411E3803D420F
3474,81F09FFE,1B7E482300000000
3487,81F09FFF,5F8021E38041520F
3502,81F09FFE,1D7E482300000000
3517,81F09FFF,638421E3803F4A0F
3532,81F09FFE,1C82382300000000
3548,81F09FFF,608401A3803D560F
3563,81F09FFE,1972F82200000000
3578,81F09FFF,618801E3803E520F
3593,81F09FFE,1972082300000000
3608,81F09FFF,6188F162803C520F
3623,81F09FFE,196E082300000000
3639,81F09FFF,6188F162803D4E0F
3654,81F09FFE,1972082300000000
3670,81F09FFF,628CD122803D5A0F
3685,81F09FFF,608811E3803E4A0F
3699,81F09FFE,1A7A382300000000
3715,81F09FFF,5F84212381425A0F
3728,81F09FFE,1A72082300000000
3743,81F09FFF,637C31238140520F
3759,81F09FFE,1972182300000000
3774,81F09FFF,6188F1A2803D520F
3789,81F09FFE,1B72082300000000
3805,81F09FFF,638CF162803D520F
3819,81F09FFE,1C82282300000000
3834,81F09FFF,628CE162803C520F
3850,81F09FFE,1B7A382300000000
3865,81F09FFF,6388E162803F4E0F
3880,81F09FFE,1D7E682300000000
3896,81F09FFF,638401A3803D4E0F
3911,81F09FFE,196EF82200000000
3926,81F09FFF,6188F162803D5A0F
3941,81F09FFE,1972E82200000000
3956,81F09FFF,60803163813F520F
3970,81F09FFE,1D7E482300000000
3985,81F09FFF,66A4D1E2803D560F
4000,81F09FFE,1C7A682300000000
4016,81F09FFF,6494B1627F394E0F
4030,81F09FFE,1C7A382300000000
4045,81F09FFF,618411A3803E4E0F
4061,81F09FFE,1D7E282300000000
4076,81F09FFF,6284F162803C520F
4091,81F09FFE,1F82482300000000
4106,81F09FFF,6390B1A27F384E0F
4121,81F09FFF,618C0163813F4E0F
4136,81F09FFE,1A72282300000000
4152,81F09FFF,6288F162803E520F
4167,81F09FFE,4A3E792600000000
4183,81F09FFF,6BB0C122803C5A0F
4197,81F09FFE,1B76282300000000
4211,81F09FFF,617C01E3803D4E0F
4226,81F09FFE,1972182300000000
4241,81F09FFF,618CE1A2803C520F
4256,81F09FFE,186E082300000000
4272,81F09FFF,628CD122803C4E0F
4287,81F09FFE,196EF82200000000
4302,81F09FFF,65981163803C520F
4317,81F09FFE,196E082300000000
4332,81F09FFF,608041A381404E0F
4347,81F09FFE,596AF92600000000
4363,81F09FFF,69A001A4844C4A0F
4387,81F09FFE,1B76382300000000
4403,81F09FFF,5F88212381404A0F
4418,81F09FFF,628C0163803E4A0F
4433,81F09FFE,186E082300000000
4448,81F09FFF,628801E38041520F
4462,81F09FFE,1972082300000000
4476,81F09FFF,659C0163813E4E0F
4492,81F09FFE,186E082300000000
4507,81F09FFF,617C21E38042520F
4523,81F09FFE,196EF82200000000
