time,id,data
00039689,00000001,f98ffa8f39803780
00039689,00000002,f98f368000000600
00039694,00000001,f88ffa8f38803880
00039694,00000002,fa8f378000000600
00039699,00000001,f98ff98f39803780
00039699,00000002,f98f398000000500
00039704,00000001,fa8ff98f38803780
00039704,00000002,f98f388000000500
00039709,00000001,f98ff98f37803980
00039709,00000002,fa8f388000000600
00039714,00000001,07900590b780c580
00039714,00000002,7990758000000700
00039719,00000001,f88ff98f24803980
00039719,00000002,e78f368000000800
00039724,00000001,f38ff28f33803380
00039724,00000002,f58f348000000800
00039729,00000001,f98ffa8f38803780
00039729,00000002,f98f388000000800
00039734,00000001,f98ff98f38803780
00039734,00000002,f98f378000000800
00039739,00000001,f98ff98f38803880
00039739,00000002,f98f388000000800
00039744,00000001,f98ff98f38803880
00039744,00000002,f98f388000000700
00039749,00000001,f98ff98f38803880
00039749,00000002,f98f398000000700
00039754,00000001,63907c903b811281
00039754,00000002,3091db8002000500
00039759,00000001,ef8fee8f34804a80
00039759,00000002,e58f448002000500
00039764,00000001,ed8fea8f34804280
00039764,00000002,eb8f358002000600
00039768,00000001,ef8ff48f37804c80
00039769,00000002,ee8f378002000500
00039773,00000001,ee8ffa8f4a804880
00039774,00000002,ff8f488000000700
00039778,00000001,f08ff98f48804980
00039779,00000002,f98f478000000700
00039783,00000001,fc8f059057807380
00039784,00000002,1891fc8000000600
00039788,00000001,fa8fed8f4d803780
00039789,00000002,d18f448000000700
00039793,00000001,fa8ff08f49803980
00039794,00000002,ee8f4a8000000600
00039798,00000001,f88ff08f39803780
00039799,00000002,f08f3d8000000600
00039803,00000001,ed8fef8f48804a80
00039804,00000002,f18f3a8000000600
00039808,00000001,f08ff28f38804780
00039809,00000002,ef8f438000000600
00039813,00000001,f08fef8f38804880
00039813,00000002,ee8f388000000700
00039818,00000001,f08ff98f4a804880
00039818,00000002,f48f378000000600
00039823,00000001,f08ffa8f4680b280
00039823,00000002,de90e38000000600
00039828,00000001,ed8ff88f45803f80
00039828,00000002,d48f3d8000000500
00039833,00000001,f88fdd8f46803280
00039833,00000002,e38f448000000500
00039838,00000001,f98ff08f45804680
00039838,00000002,ef8f498000000500
00039843,00000001,f98ff08f42803880
00039843,00000002,ef8f498000000500
00039848,00000001,ed8ff08f38803680
00039848,00000002,ef8f378000000600
00039853,00000001,f68f009080805780
00039853,00000002,2e903e8100000700
00039858,00000001,ef8ff08f37804580
00039858,00000002,ee8f398000000800
00039863,00000001,ea8fee8f2e804080
00039863,00000002,e78f338000000a00
00039868,00000001,f08ffa8f49804c80
00039868,00000002,fd8f468000000900
00039873,00000001,ef8ff98f42804780
00039873,00000002,f88f498000000900
00039878,00000001,ee8ff78f4a803780
00039878,00000002,f88f498000000800
00039883,00000001,fb8ff08f4a805080
00039883,00000002,ef8f4c8000000700
00039888,00000001,f98ff18f47803880
00039888,00000002,f08f4b8000000800
00039893,00000001,fc8ffa8f47804480
00039893,00000002,fc8fbb8000000800
00039898,00000001,ee8fef8f41804580
00039898,00000002,ef8f398000000900
00039903,00000001,eb8fea8f33804080
00039903,00000002,eb8f358000000900
00039908,00000001,f08fed8f37804780
00039908,00000002,ee8f378000000900
00039913,00000001,ef8fff8f4c804f80
00039913,00000002,fb8f488000000800
00039918,00000001,ef8ff98f47804980
00039918,00000002,fa8f488000000700
00039923,00000001,df8fee8f58803a80
00039923,00000002,f98f468000000700
00039928,00000001,0d90ff8f4b803a80
00039928,00000002,ea8f448000000700
00039933,00000001,f78feb8f43803580
00039933,00000002,e98f438000000700
00039938,00000001,f98ff28f3d803880
00039938,00000002,ef8f438000000800
00039943,00000001,f08ff08f3b803780
00039943,00000002,f08f358000000800
00039947,00000001,ee8fef8f47804680
00039948,00000002,f08f538000000800
00039952,00000001,ef8fee8f38804080
00039953,00000002,ee8f378000000800
00039957,00000001,0a900d9056806080
00039958,00000002,0a90558000000900
00039962,00000001,e88ff38f5d806380
00039963,00000002,2290778000000900
00039967,00000001,ee8ff58f45804b80
00039968,00000002,f18f498000000900
00039972,00000001,ea8fda8f43803c80
00039973,00000002,e18f458000000900
00039977,00000001,f38ff38f4d806080
00039978,00000002,ee8f518000000700
00039982,00000001,f08ff08f4a804380
00039983,00000002,f18f518000000700
00039987,00000001,e68ff08f45804280
00039987,00000002,f08f3d8000000600
00039992,00000001,e78fec8f5b805480
00039992,00000002,fc8f938000000500
00039997,00000001,0490f38f4c804d80
00039997,00000002,e48f418000000600
00040002,00000001,e98feb8f38804580
00040002,00000002,e68f378000000600
00040007,00000001,ef8ff28f48804d80
00040007,00000002,f38f528000000700
00040012,00000001,e48ff28f46804180
00040012,00000002,f28f478000000700
00040017,00000001,f28fe68f5c804880
00040017,00000002,e78f648000000700
00040022,00000001,f18fe88f4a805080
00040022,00000002,e68f4d8000000800
00040027,00000001,f28fe78f3d804280
00040027,00000002,e58f418000000800
00040032,00000001,e68ff48f49805c80
00040032,00000002,0a904b8000000900
00040037,00000001,ef8ff98f5b805580
00040037,00000002,f18f528000000900
00040042,00000001,e48fe98f42804c80
00040042,00000002,e78f448000000800
00040047,00000001,ee8ff78f57804580
00040047,00000002,f68f558000000800
00040052,00000001,1a90f28f58806880
00040052,00000002,f18f578000000700
00040057,00000001,ee8ff18f53803880
00040057,00000002,f18f5b8000000600
00040062,00000001,fa8fe88f4b804480
00040062,00000002,e98f4c8000000600
00040067,00000001,ef8fea8f4b804080
00040067,00000002,e78f4c8000000600
00040072,00000001,ee8feb8f37804a80
00040072,00000002,fa8f788000000700
00040077,00000001,0190ef8f6a804c80
00040077,00000002,e78f3e8000000700
00040082,00000001,e28fe88f2e804e80
00040082,00000002,e08f328000000700
00040087,00000001,ec8ff08f48804a80
00040087,00000002,f28f428000000600
00040092,00000001,f28ffc8f4b804d80
00040092,00000002,fc8f478000000700
00040097,00000001,e98ffa8f48803d80
00040097,00000002,f88f508000000800
00040102,00000001,2390059053804280
00040102,00000002,ec8f588000000800
00040107,00000001,fa8ffd8f5d808180
00040107,00000002,f68f598000000900
00040112,00000001,f28fda8f3e803380
00040112,00000002,dc8f468000000800
00040117,00000001,da8fde8f4d803880
00040117,00000002,dc8f3d8000000800
00040121,00000001,df8fe08f55806c80
00040122,00000002,e28f878000000700
00040126,00000001,e38fe48f38806180
00040127,00000002,e38f398000000700
00040131,00000001,ec8fec8f41805580
00040132,00000002,e88f398000000700
00040136,00000001,fc8f009055805380
00040137,00000002,0090538000000600
00040141,00000001,ee8ff98f50804380
00040142,00000002,fc8f558000000800
00040146,00000001,0690039054806280
00040147,00000002,f28f508000000700
00040151,00000001,f88f00905d803280
00040152,00000002,da8f4c8000000700
00040156,00000001,f98fc08f44804180
00040157,00000002,e88f498000000700
00040161,00000001,ed8fe88f50804680
00040161,00000002,e78f4d8000000600
00040166,00000001,e88fe58f35804680
00040166,00000002,e88f388000000800
00040171,00000001,e58fe68f4c805e80
00040171,00000002,e58f4a8000000800
00040176,00000001,5e903b904f806280
00040176,00000002,0290508000000800
00040181,00000001,df8fe98f46804d80
00040181,00000002,ea8f488000000700
00040186,00000001,e68ffb8f58803d80
00040186,00000002,f98f538000000600
00040191,00000001,f38fef8f59805c80
00040191,00000002,ef8f528000000500
00040196,00000001,f08ff08f52803e80
00040196,00000002,ef8f4f8000000500
00040201,00000001,f58fe58fb0806780
00040201,00000002,e68f3b8000000600
00040206,00000001,f08fe58f43805880
00040206,00000002,e68f618000000600
00040211,00000001,ef8fe68f41804580
00040211,00000002,e78f418000000700
00040216,00000001,b9900f904c805280
00040216,00000002,f48f498000000700
00040221,00000001,c58ff08f4e805280
00040221,00000002,ee8f4c8000000600
00040226,00000001,e38ff48f4b804980
00040226,00000002,f18f418000000600
00040231,00000001,f48fe48f46805180
00040231,00000002,e68f4c8000000600
00040236,00000001,f18ff38f57804280
00040236,00000002,f08f518000000600
00040241,00000001,f08ff18f42804280
00040241,00000002,f08f458000000700
00040246,00000001,2c90a990a2805280
00040246,00000002,f68f638000000700
00040251,00000001,c28f658f36805480
00040251,00000002,b48f288000000700
00040256,00000001,f68fec8f41803280
00040256,00000002,f08f3f8000000800
00040261,00000001,f98ff18f43803680
00040261,00000002,f08f408000000800
00040266,00000001,f88ff48f35803780
00040266,00000002,f28f3a8000000800
00040271,00000001,f08ff28f43804380
00040271,00000002,f18f3a8000000900
00040276,00000001,f18ff38f39804780
00040276,00000002,f28f448000000800
00040281,00000001,f18ff48f38804480
00040281,00000002,f28f398000000800
00040286,00000001,3e90849059804c80
00040286,00000002,f78f3e8000000800
00040291,00000001,e28ff78f3c804180
00040291,00000002,fa8f3c8000000600
00040296,00000001,eb8ff48f41804380
00040296,00000002,fa8f478000000900
00040300,00000001,ee8ffb8f3f803d80
00040301,00000002,2b904b8000000900
00040305,00000001,fb8ff08f45803a80
00040306,00000002,d58f448000000800
00040310,00000001,f98ff38f44804c80
00040311,00000002,f28f3f8000000900
00040315,00000001,9090819092805880
00040316,00000002,f78f4e8000000700
00040320,00000001,d18fe88f2b803480
00040321,00000002,ea8f328000000700
00040325,00000001,e68fef8f3d804380
00040326,00000002,f48f3e8000000800
00040330,00000001,f18ff28f38804280
00040331,00000002,f18f3b8000000800
00040335,00000001,f18ff28f37804780
00040336,00000002,f18f388000000800
00040340,00000001,f28ff68f3b804580
00040340,00000002,f08f388000000900
00040345,00000001,f18ffc8f43804380
00040345,00000002,fc8f448000000900
00040350,00000001,f28ff98f44804280
00040350,00000002,f98f5c8000000900
00040355,00000001,f7903d90ce805980
00040355,00000002,ff8f4e8000000900
00040360,00000001,f88fee8f39804380
00040360,00000002,e08f3e8000000800
00040365,00000001,f48fed8f40803880
00040365,00000002,f28f408000000900
00040370,00000001,f98ff28f40803780
00040370,00000002,f28f448000000900
00040375,00000001,f18ff48f39803980
00040375,00000002,f28f388000000900
00040380,00000001,f08ff28f55804280
00040380,00000002,f28f488000000a00
00040385,00000001,af9002919380df80
00040385,00000002,3b903d8000000800
00040390,00000001,f08ff08f30803c80
00040390,00000002,e58f328000000900
00040395,00000001,7f903d9099805a80
00040395,00000002,0c904f8000000900
00040400,00000001,ab8ff48f3b804680
00040400,00000002,fa8f418000000800
00040405,00000001,ec8ff28f3c803a80
00040405,00000002,f38f3e8000000800
00040410,00000001,f78ff08f4a803880
00040410,00000002,f68f448000000600
00040415,00000001,fa8ff28f47805280
00040415,00000002,f28f3f8000000600
00040420,00000001,f98ff38f47803880
00040420,00000002,f08f418000000600
00040425,00000001,6e905e90d3807680
00040425,00000002,ce90898000000700
00040430,00000001,b58feb8f38804680
00040430,00000002,c88f328000000800
00040435,00000001,ed8fec8f33804080
00040435,00000002,ea8f378000000800
00040440,00000001,f18ff28f38804580
00040440,00000002,f28f378000000700
00040445,00000001,f28ff58f39804780
00040445,00000002,ef8f378000000800
00040450,00000001,f28ffb8f42804a80
00040450,00000002,fb8f468000000900
00040455,00000001,2990669077805181
00040455,00000002,3990b18000000900
00040460,00000001,c08fd68f21802180
00040460,00000002,b98ffc7f00000900
00040465,00000001,f38ff48f33803280
00040465,00000002,f48f338000000800
00040470,00000001,f98ff98f38803980
00040470,00000002,f88f378000000700
00040474,00000001,f98ff98f38803980
00040475,00000002,f98f398000000600
00040479,00000001,f98ffa8f38803780
00040480,00000002,fa8f3a8000000700
00040484,00000001,f98ff98f38803780
00040485,00000002,f98f388000000700
00040489,00000001,fa8ffa8f38803780
00040490,00000002,f98f398000000600
00040494,00000001,2090c490af80c180
00040495,00000002,ae906d8000000800
00040499,00000001,f88ff98f36802e80
00040500,00000002,e88f318000000800
00040504,00000001,f58ff48f34803480
00040505,00000002,f48f398000000700
00040509,00000001,f98ff98f38803980
00040510,00000002,fa8f388000000800
00040514,00000001,f98ffa8f37803880
00040514,00000002,fa8f388000000700
00040519,00000001,f98ffa8f39803780
00040519,00000002,f98f388000000600
00040524,00000001,079007907e80d480
00040524,00000002,1f91888000000700
00040529,00000001,f98ff98f30803580
00040529,00000002,f08f338000000800
00040534,00000001,f68ff58f35803480
00040534,00000002,f48f358000000800
00040539,00000001,f88ff98f39803b80
00040539,00000002,fa8f398000000900
00040544,00000001,fa8ff98f39803a80
00040544,00000002,fa8f398000000800
00040549,00000001,f98ff98f37803980
00040549,00000002,f98f398000000600
00040554,00000001,f98ffa8f39803780
00040554,00000002,f98f388000000500
00040559,00000001,f98ffa8f39803880
00040559,00000002,fa8f388000000500
00040564,00000001,0690089048804980
00040564,00000002,0990478000000600
00040569,00000001,f88ff98f37803780
00040569,00000002,f88f378000000700
00040574,00000001,f48ff48f34803380
00040574,00000002,f58f368000000800
00040579,00000001,fa8ff98f39803880
00040579,00000002,fa8f398000000700
00040584,00000001,f98ff98f39803980
00040584,00000002,f98f398000000700
00040589,00000001,f98ff98f38803780
00040589,00000002,f98f388000000700
00040594,00000001,0790059047805f80
00040594,00000002,8990b18000000700
00040599,00000001,f98ff88f38803780
00040599,00000002,ed8f2a8000000900
00040604,00000001,f38ff48f35803680
00040604,00000002,f38f348000000800
00040609,00000001,f98ff98f38803a80
00040609,00000002,fb8f398000000800
00040614,00000001,f98ffa8f37803780
00040614,00000002,fa8f398000000700
00040619,00000001,fa8ff98f3a803980
00040619,00000002,f98f388000000600
00040624,00000001,fa8ff88f3a803680
00040624,00000002,fa8f3a8000000600
00040629,00000001,f98ffa8f36803780
00040629,00000002,fd8f398000000500
00040634,00000001,0990069045806980
00040634,00000002,4291978000000500
00040639,00000001,f88ff98f35803180
00040639,00000002,e28f328000000500
00040644,00000001,f98ff98f38803780
00040644,00000002,f98f388000000600
00040649,00000001,f98ffa8f38803880
00040649,00000002,f98f388000000700
00040653,00000001,f98ff98f3a803880
00040654,00000002,f98f388000000a00
00040658,00000001,fa8ff98f39803880
00040659,00000002,fa8f388000000a00
00040663,00000001,f98ffa8f37803780
00040664,00000002,f98f388000000900
00040668,00000001,f98ff98f39803880
00040669,00000002,f98f378000000900
00040673,00000001,fa8ffa8f39805480
00040674,00000002,5d90b88000000700
00040678,00000001,f98ff98f36803080
00040679,00000002,f18f388000000600
00040683,00000001,f38ff38f32803580
00040684,00000002,f48f348000000700
00040688,00000001,f98ff98f38803880
00040689,00000002,fa8f398000000600
00040693,00000001,f98ff98f39803880
00040693,00000002,f98f388000000500
00040698,00000001,f88ff98f39803980
00040698,00000002,f98f388000000600
00040703,00000001,f98ffd8f46804580
00040703,00000002,0590b98000000500
00040708,00000001,0190f88f36803780
00040708,00000002,f98f258000000700
00040713,00000001,f68ff58f36803480
00040713,00000002,f68f378000000700
00040718,00000001,f98ffa8f3b803a80
00040718,00000002,fa8f398000000600
00040723,00000001,fa8ff98f37803880
00040723,00000002,f98f388000000600
00040728,00000001,fa8ff98f38803880
00040728,00000002,fa8f398000000400
00040733,00000001,f98ff98f38803780
00040733,00000002,f98f388000000400
00040738,00000001,f98ff98f39803880
00040738,00000002,fa8f398000000500
00040743,00000001,fd8f019046804780
00040743,00000002,0990d38000000700
00040748,00000001,f98ff88f38803680
00040748,00000002,f98f268000000800
00040753,00000001,f98ff98f38803680
00040753,00000002,fa8f378000000800
00040758,00000001,f98ff98f38803780
00040758,00000002,f98f388000000900
00040763,00000001,f98ffa8f36803780
00040763,00000002,f98f388000000700
00040768,00000001,f98ff98f38803880
00040768,00000002,f98f398000000800
00040773,00000001,f98ffa8f39803980
00040773,00000002,fa8f398000000900
00040778,00000001,f98ffa8f37803680
00040778,00000002,f98f388000000900
00040783,00000001,f48ff58f35803480
00040783,00000002,f48f358000000a00
00040788,00000001,f98ff98f3a803880
00040788,00000002,f98f398000000800
00040792,00000001,fa8ff98f39803980
00040792,00000002,f98f3a8000000800
00040797,00000001,f98ff98f36803780
00040797,00000002,f98f388000000800
00040802,00000001,fa8ff98f39803980
00040802,00000002,f98f388000000700
00040807,00000001,fa8ffa8f37803680
00040807,00000002,f98f398000000800
00040812,00000001,f98ff88f40804680
00040812,00000002,0990468000000800
00040817,00000001,0190fe8f36803680
00040817,00000002,f98f368000000900
00040822,00000001,f28ff68f33803580
00040822,00000002,f68f338000000900
00040827,00000001,f98ff98f3a803880
00040827,00000002,fa8f3a8000000900
00040832,00000001,f98ffa8f3b803780
00040832,00000002,f98f398000000900
00040837,00000001,f98ff98f39803880
00040837,00000002,f98f398000000600
00040842,00000001,fa8ff88f39803a80
00040842,00000002,fe8f4b8000000700
00040847,00000001,fe8f02903e803b80
00040847,00000002,f98f378000000700
00040852,00000001,f48ff38f36803380
00040852,00000002,f48f338000000700
00040856,00000001,f98ff98f38803880
00040857,00000002,fa8f398000000800
00040861,00000001,f98ff98f39803780
00040862,00000002,fa8f388000000700
00040866,00000001,fa8ff98f38803780
00040867,00000002,f98f388000000700
00040871,00000001,f98ffa8f38803780
00040872,00000002,f98f388000000800
00040876,00000001,fa8ff98f38803980
00040877,00000002,f98f378000000800
00040881,00000001,f98ff98f38803d80
00040882,00000002,0290478000000800
00040886,00000001,019001903e803780
00040887,00000002,f88f368000000700
00040891,00000001,f58ff58f34803380
00040892,00000002,f38f338000000500
00040896,00000001,f98ffa8f38803880
00040896,00000002,fa8f398000000500
00040901,00000001,3690059036803880
00040901,00000002,f98f378000000500
00040906,00000001,cd8ffa8f38803780
00040906,00000002,fa8f3a8000000500
00040911,00000001,f98ffa8f38803780
00040911,00000002,fa8f3e8000000600
00040916,00000001,1690019040804480
00040916,00000002,0190358000000600
00040921,00000001,5d9066908b808a80
00040921,00000002,7d908d8000000700
00040926,00000001,fa8ffa8f39803780
00040926,00000002,f98f388000000800
00040931,00000001,f98ffa8f38803880
00040931,00000002,f98f388000000800
00040936,00000001,fa8ff98f39803780
00040936,00000002,f88f388000000800
00040941,00000001,f98ff88f38803880
00040941,00000002,f98f388000000800
00040946,00000001,f88ff98f38803780
00040946,00000002,f98f398000000700
00040951,00000001,f98f259038803980
00040951,00000002,f98f418000000700
00040956,00000001,0390f98f42804080
00040956,00000002,0190368000000600
00040961,00000001,f18ff48f34803380
00040961,00000002,f48f348000000600
00040966,00000001,f98ff98f39803780
00040966,00000002,f88f388000000700
00040971,00000001,36905f9078807e80
00040971,00000002,4c907f8000000600
00040976,00000001,0f90fa8f3a803880
00040976,00000002,f98f398000000600
00040981,00000001,f98ff98f3a803a80
00040981,00000002,f98f398000000600
00040986,00000001,f98ff98f39803a80
00040986,00000002,fa8f3a8000000500
00040991,00000001,f98ff98f39803980
00040991,00000002,f98f3f8000000600
00040996,00000001,2690049044804380
00040996,00000002,0090398000000600
00041001,00000001,f48ff38f55803380
00041001,00000002,f18f378000000600
00041006,00000001,fa8ffa8f3b803980
00041006,00000002,fa8f398000000600
00041011,00000001,fa8ff98f3b803a80
00041011,00000002,f98f3b8000000600
00041016,00000001,f98ff98f3a803a80
00041016,00000002,f98f398000000600
00041021,00000001,c78ea38d9a7fa37f
00041021,00000002,0d8cac7f00000500
00041026,00000001,248f948f3b804280
00041026,00000002,948c408000000500
00041030,00000001,df8ff58f33803280
00041031,00000002,098c348000000500
00041035,00000001,f58ffa8f39803980
00041036,00000002,008c398000000600
00041040,00000001,f98ff98f39803780
00041041,00000002,018c398000000700
00041045,00000001,f98ff98f39803880
00041046,00000002,008c398000000800
00041050,00000001,f98ff98f39805a80
00041051,00000002,008c398000000700
00041055,00000001,f98ff98f38803a80
00041056,00000002,018c398000000700
00041060,00000001,f88ffa8f39803880
00041061,00000002,ff8b388000000700
00041065,00000001,a3902d9044803f80
00041066,00000002,a18c3e8000000700
00041070,00000001,e08ff38f7b805380
00041071,00000002,6c8e568000000800
00041075,00000001,1990619038803780
00041075,00000002,e78f388000000700
00041080,00000001,f98ff98f38803880
00041080,00000002,f98f368000000600
00041085,00000001,f98ffa8f37803880
00041085,00000002,f98f378000000700
00041090,00000001,f98ffa8f37803780
00041090,00000002,f98f378000000700
00041095,00000001,a29040904c803f80
00041095,00000002,ff8f418000000800
00041100,00000001,e78fea8f33803480
00041100,00000002,f08f348000000a00
00041105,00000001,f28ff88f36803780
00041105,00000002,f98f388000000800
00041110,00000001,f98ffa8f37803880
00041110,00000002,f98f378000000900
00041115,00000001,f98ff98f37803780
00041115,00000002,f98f378000000800
00041120,00000001,f88ffa8ff180d880
00041120,00000002,0390468000000700
00041125,00000001,b890da9083807a80
00041125,00000002,01903f8000000800
00041130,00000001,e08ff98f30803380
00041130,00000002,f48f338000000600
00041135,00000001,f48ff48f33803780
00041135,00000002,f98f378000000700
00041140,00000001,f98ff98f38803880
00041140,00000002,f98f398000000700
00041145,00000001,f98ff98f37803880
00041145,00000002,f98f398000000800
00041150,00000001,f98ffa8f38803780
00041150,00000002,0c90638000000800
00041155,00000001,f98ff98f38803680
00041155,00000002,f88f388000000700
00041160,00000001,f98ff98f37803780
00041160,00000002,f98f388000000700
00041165,00000001,13915090ba806380
00041165,00000002,fd8f3f8000000700
00041170,00000001,f18ff28f32803480
00041170,00000002,5090588000000800
00041175,00000001,16901d9056808980
00041175,00000002,f98f398000000800
00041180,00000001,f98ff98f39803880
00041180,00000002,f98f398000000800
00041185,00000001,f88ffa8f39803980
00041185,00000002,f98f388000000700
00041190,00000001,f88ff98f39803980
00041190,00000002,f98f398000000700
00041195,00000001,54904590a980b580
00041195,00000002,5c90598000000800
00041200,00000001,f58ff58f30802f80
00041200,00000002,f18f5b8000000700
00041204,00000001,f98ff98f3b803a80
00041205,00000002,f98f348000000800
00041209,00000001,f98ffa8f3a803a80
00041210,00000002,f98f398000000700
00041214,00000001,f98ff98f39803980
00041215,00000002,f98f398000000600
00041219,00000001,f88ff88f39803980
00041220,00000002,f88f278000000700
00041224,00000001,b58fbb8f24802680
00041225,00000002,b98f388000000600
00041229,00000001,f98ff98f38803880
00041230,00000002,f98f398000000800
00041234,00000001,2f903f90b380a880
00041235,00000002,11903e8000000900
00041239,00000001,f88ff88f31802a80
00041240,00000002,e88f328000000800
00041244,00000001,f48ff48f34803280
00041244,00000002,f98f388000000800
00041249,00000001,f98ff98f38803880
00041250,00000002,f98f388000000700
00041254,00000001,f88ffa8f37803880
00041254,00000002,f98f368000000500
00041259,00000001,f98ff98f37803880
00041259,00000002,fa8f398000000700
00041264,00000001,0390b090aa80ba80
00041264,00000002,3d90cf8000000600
00041269,00000001,f88fc68f1e802f80
00041269,00000002,f88f308000000700
00041274,00000001,1790189059805880
00041274,00000002,1f90578000000900
00041279,00000001,f98ffa8f38803880
00041279,00000002,f98f388000000700
00041284,00000001,f98ff98f3a803880
00041284,00000002,f98f398000000700
00041289,00000001,f88ff98f3a803980
00041289,00000002,f98f398000000600
00041294,00000001,f98ff98f38803980
00041294,00000002,f98f398000000600
00041299,00000001,f98ff88f38803a80
00041299,00000002,f98f398000000600
00041304,00000001,08903390d1804181
00041304,00000002,4590af8000000600
00041309,00000001,f88fd98f31802a80
00041309,00000002,ef8f338000000500
00041314,00000001,f68ff58f35803580
00041314,00000002,f38f358000000400
00041319,00000001,f98ff98f38803880
00041319,00000002,f98f328000000300
00041324,00000001,108f1a8f12801080
00041324,00000002,218f228000000400
00041329,00000001,f98ff98f38803780
00041329,00000002,f98f388000000400
00041334,00000001,f98ff98f38803680
00041334,00000002,f88f388000000400
00041339,00000001,f98ffa8f37803780
00041339,00000002,fa8f378000000600
00041344,00000001,06907e90b7801081
00041344,00000002,3a909f8000000700
00041349,00000001,f98fda8f2d803180
00041349,00000002,f48f2d8000000800
00041354,00000001,f28ff48f32803380
00041354,00000002,f48f348000000a00
00041359,00000001,f98ff98f39803880
00041359,00000002,f98f378000000a00
00041364,00000001,f98ff98f38803780
00041364,00000002,fa8f388000000a00
00041369,00000001,f98ffa8f37803580
00041369,00000002,fa8f378000000a00
00041374,00000001,23910a911a81b881
00041374,00000002,3b92fa8100000b00
00041379,00000001,f98ff88f38803780
00041379,00000002,0d90308000000a00
00041383,00000001,f58ff38f34803380
00041384,00000002,f28f348000000800
00041388,00000001,f98ff98f39803880
00041389,00000002,f98f398000000800
00041393,00000001,f98ff98f39803880
00041394,00000002,f98f388000000500
00041398,00000001,f98ffa8f39803980
00041399,00000002,f98f388000000600
00041403,00000001,06900e90ad809080
00041404,00000002,7f90ac8000000600
00041408,00000001,7490f38f3a803880
00041409,00000002,f18f758000000500
00041413,00000001,f58ff98f39803880
00041414,00000002,fa8f8d8000000500
00041418,00000001,7c905d909380ab80
00041419,00000002,0a902b8000000500
00041423,00000001,aa8fec8f28805a80
00041423,00000002,e08f7a8000000600
00041428,00000001,f88ff98f37802980
00041428,00000002,eb8f318000000600
00041433,00000001,f48ff48f33803280
00041433,00000002,f48f338000000700
00041438,00000001,f98ff98f38803780
00041438,00000002,f98f388000000700
00041443,00000001,0e90089049805180
00041443,00000002,6f905b8000000700
00041448,00000001,f88ff88f37803080
00041448,00000002,ed8f328000000700
00041453,00000001,f48ff58f33803280
00041453,00000002,f48f338000000700
00041458,00000001,f98ff98f38803780
00041458,00000002,fa8f378000000600
00041463,00000001,f98ff98f38803880
00041463,00000002,f98f388000000500
00041468,00000001,f98ff98f39803780
00041468,00000002,f98f378000000500
00041473,00000001,509048907c808480
00041473,00000002,4e907e8000000500
00041478,00000001,f98ff98f39803980
00041478,00000002,f98f3b8000000600
00041483,00000001,009006904a804980
00041483,00000002,a190808000000700
00041488,00000001,f88ff88f38803980
00041488,00000002,be8f298000000900
00041493,00000001,f58ff58f34803580
00041493,00000002,f38f358000000900
00041498,00000001,f98ffa8f39803880
00041498,00000002,f98f388000000900
00041503,00000001,f98ff98f3a803880
00041503,00000002,f98f398000000800
00041508,00000001,f88ff98f38803980
00041508,00000002,f98f388000000600
00041513,00000001,f98ffe8f4a804780
00041513,00000002,0590658000000500
00041518,00000001,0190f88f39803880
00041518,00000002,f98f338000000300
00041523,00000001,ef8feb8f33803080
00041523,00000002,ed8f338000000200
00041528,00000001,f98ff98f39803980
00041528,00000002,fa8f398000000300
00041533,00000001,f98ff98f39803980
00041533,00000002,f98f398000000400
00041538,00000001,f98ff98f39803780
00041538,00000002,fa8f398000000600
00041543,00000001,f98ff98f38803980
00041543,00000002,f98f388000000700
00041548,00000001,f98ff98f39803980
00041548,00000002,f98f398000000800
00041552,00000001,f98ff98f3a803a80
00041553,00000002,fa8f688000000800
00041557,00000001,f98ff88f37803680
00041558,00000002,f88f318000000800
00041562,00000001,f38ff48f35803380
00041563,00000002,f18f338000000900
00041567,00000001,f98ff98f38803880
00041568,00000002,f98f388000000700
00041572,00000001,4d90519083807a80
00041573,00000002,5790748000000700
00041577,00000001,f98ffa8f39803a80
00041578,00000002,f98f3a8000000600
00041582,00000001,f98ffa8f42804e80
00041583,00000002,0790488000000600
00041587,00000001,ff8fff8f37803980
00041588,00000002,f98f388000000700
00041592,00000001,f58ff58f35803480
00041593,00000002,f38f358000000700
00041597,00000001,f98ff98f3a803980
00041597,00000002,f98f3a8000000800
00041602,00000001,f98ff98f3a803980
00041602,00000002,f98f398000000800
00041607,00000001,f98ff98f39803980
00041607,00000002,f98f3a8000000800
00041612,00000001,f98ff98f39803a80
00041612,00000002,f98f398000000900
00041617,00000001,f98ff98f39803a80
00041617,00000002,f98f3a8000000900
00041622,00000001,518d4f8dd97fe97f
00041622,00000002,2f8ef37f00000900
00041627,00000001,7c8f848f38803780
00041627,00000002,b38f368000000800
00041632,00000001,f58ff58f34803380
00041632,00000002,f48f348000000600
00041637,00000001,f98ff98f37803780
00041637,00000002,fa8f388000000600
00041642,00000001,f98ffa8f39803a80
00041642,00000002,fa8f378000000700
00041647,00000001,f98ffa8f36803980
00041647,00000002,f88f398000000800
00041652,00000001,f98ff98f38803980
00041652,00000002,f98f3b8000000800
00041657,00000001,f98ff98f36803780
00041657,00000002,fa8f398000000700
00041662,00000001,f98ff98f3f804880
00041662,00000002,0890488000000600
00041667,00000001,0290ff8f38803780
00041667,00000002,f98f378000000600
00041672,00000001,0f90149053805580
