2211,81F0A002,0000CC00CE809240
2233,81F0A000,0000E1AB826B0D08
2299,81F0A001,FFC0C9C0CA400600
2313,81F0A001,FFC0C9C0CA008A00
2327,81F0A000,0000DF1F8BE90C07
2394,81F0A000,0000E16A88B60C07
2460,81F0A000,0000E0A692C10D08
2527,81F0A000,0000E1ED980C0D08
2593,81F0A001,FFC0C9C0C9808A00
2608,81F0A001,FFC0C9C0C9800600
2621,81F0A000,030AD5AF99D10C07
2688,81F0A003,760000000777AEFE
2751,81F0A000,0300E1AB9F1C0D08
2818,81F0A003,760000000777ABB7
2881,81F0A003,760000000777AA3E
2945,81F0A003,760000000777A9E7
3008,81F0A002,EA00CBC0CE808380
3019,81F0A002,2200CCC0CE808440
3033,81F0A000,09A6DE9CA3F60D08
3099,81F0A000,0CA6E479A2170D08
3166,81F0A000,12C6DE50A5110D08
3232,81F0A000,15D2D7F0A6810D08
3299,81F0A000,1E10D537A70E0D08
3365,81F0A001,FFC0CA00C9C00600
3379,81F0A001,FFC0C980C8800600
3392,81F0A000,1BBED65DA3BF0C07
3459,81F0A003,760000000771ACF8
3522,81F0A000,2178D3A5A6640D08
3589,81F0A003,76000000077AAF0D
3652,81F0A003,760000000782AFE7
3716,81F0A003,750000000787B08B
3779,81F0A002,E100CD00CE008380
3792,81F0A001,FFC0C900C9400600
3804,81F0A001,FFC0C900CAC00000
3817,81F0A003,750000000782B186
3880,81F0A003,750000000782B1B3
3944,81F0A000,3F4CA53C987D0D08
4012,81F0A003,750000000783B27D
4075,81F0A003,760000000788B319
4139,81F0A003,760000000787B3A9
4202,81F0A002,B200CBC0CEC08540
4215,81F0A002,6F00CD80CF009340
4230,81F0A001,FFC0C940C9C00600
4243,81F0A001,FFC0C940C9400600
4256,81F0A000,365EAD2E93BF0C07
4324,81F0A003,750000000787B4EE
4387,81F0A000,3BDAB0F7AB950D08
4454,81F0A003,750000000780B540
4517,81F0A003,740000000783B561
4579,81F0A003,740000000783B5CD
4642,81F0A002,7100CD00CE809880
4656,81F0A001,FFC0C9C0C7C00600
4669,81F0A000,31B0AA4B7C930C07
4737,81F0A000,307CAACD797B0B07
4803,81F0A000,302AADDD86D50D08
4870,81F0A000,34F8AF6F8FC60C08
4936,81F0A001,FFC0C9C0CA400600
4951,81F0A001,FFC0C940C9800600
4964,81F0A000,3D0EA9309EFF0C07
5030,81F0A003,750000000783B89D
5094,81F0A000,402EA5A8A3DC0C08
5161,81F0A003,750000000782B8F3
